"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032233","GO:0032233","positive regulation of actin filament bundle assembly","14/1840","61/18870",0.001855177047056,0.0261822348575718,0.0229971299115353,"RAPGEF3/PFN1/NRP1/ARHGEF5/MTOR/TESK1/RHOC/SORBS3/SYNPO/TGFBR1/FLNA/PXN/FHOD1/PFN2",14
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","39/1840","248/18870",0.00189689131522121,0.0267038559338285,0.0234552950651413,"CCNB1/CDC20/CDCA8/PLK1/BUB1/BABAM1/PRMT2/MAD1L1/GTSE1/NBN/PML/CCNG1/AURKAIP1/AVEN/INCENP/DYNC1LI1/FANCD2/IK/BIRC5/USP47/ACVR1/TPRA1/TRIM39/ZW10/CENPF/ZFP36L2/NDC80/BUB3/ANGEL2/SPC25/CHMP4C/NACC2/ZNF830/CTDSP1/FBXO7/MIIP/CTNNB1/NEK11/GEN1",39
"GO:0032897","GO:0032897","negative regulation of viral transcription","6/1840","15/18870",0.00196388973016508,0.0275091486641827,0.0241626228252625,"TRIM21/TRIM8/TRIM14/TRIM27/TRIM13/LARP7",6
"GO:1903651","GO:1903651","positive regulation of cytoplasmic transport","6/1840","15/18870",0.00196388973016508,0.0275091486641827,0.0241626228252625,"RAB21/MSN/EIPR1/EZR/PTPN23/MTMR2",6
"GO:1903051","GO:1903051","negative regulation of proteolysis involved in protein catabolic process","15/1840","68/18870",0.0019775219392954,0.0276311958532892,0.0242698228056495,"HSP90AB1/HFE/HIPK2/PML/PDCL3/PBK/TLK2/USP14/PSMF1/CCAR2/TRIM39/DDRGK1/TAF9/PSME3IP1/PHF20L1",15
"GO:0033673","GO:0033673","negative regulation of kinase activity","32/1840","193/18870",0.00198430522238413,0.0276571772559097,0.0242926435348424,"CAV1/PRKAR1B/PLK1/MACROH2A1/DUSP3/PRKAR1A/WWTR1/NR2F2/GNAQ/AKT1S1/TESK1/CHMP6/CORO1C/MIDN/MVP/DNAJA1/SMPD1/VPS25/PPIA/TARBP2/IRS2/AKT1/PRDX3/WARS1/ADAR/TRIM27/CEP43/IPO5/UCHL1/SPRY2/HIPK3/SH3BP5L",32
"GO:0110053","GO:0110053","regulation of actin filament organization","42/1840","273/18870",0.0019972950137011,0.0277693220097997,0.0243911457249011,"RAPGEF3/FLII/PFN1/NRP1/MET/WASHC2A/RNH1/CORO1B/ARHGEF5/MTOR/TESK1/BAIAP2/WDR1/RHOC/SORBS3/SYNPO/WASH6P/TGFBR1/WASHC2C/RASA1/NCKAP1/PIK3R1/FLNA/KANK1/PRKCE/PXN/ARPC5/STMN1/FHOD1/ARFGEF1/GBA2/TRIM27/CAPZA1/PFN2/ARF1/ACTG1/ARPC3/ADD1/VASP/FER/SHANK1/TMSB10",42
"GO:0043543","GO:0043543","protein acylation","26/1840","147/18870",0.00201029815454352,0.0278201675134438,0.0244358058029687,"BRD8/SPHK1/KAT5/PPM1B/NMT1/NAT10/GLUL/PML/CREBBP/MSL3/ING5/SET/TADA2B/DIP2B/RUVBL2/MYBBP1A/KAT6A/RUVBL1/DMAP1/TAF5L/DDX21/TAF9/KANSL2/PHF20L1/TADA2A/NFYC",26
"GO:0031398","GO:0031398","positive regulation of protein ubiquitination","21/1840","110/18870",0.00201110570599593,0.0278201675134438,0.0244358058029687,"CAV1/CDC20/NMI/PLK1/PRICKLE1/SPHK1/UBE2C/RBX1/UBE2L3/HSPBP1/SKP1/PEF1/PHF23/CENPX/DERL1/PSMD10/COMMD1/TRAF6/AIMP2/UBQLN1/LRRK2",21
"GO:0043122","GO:0043122","regulation of canonical NF-kappaB signal transduction","41/1840","265/18870",0.00201581060672452,0.0278201675134438,0.0244358058029687,"TNFRSF1A/CD40/LAMTOR5/RBX1/CUL1/MAVS/PPM1B/GAPDH/MYD88/CFLAR/IRAK1/RIPK1/S100A13/LTBR/RHOC/TRIM21/CANT1/CXXC5/TRIM8/SHISA5/AJUBA/CARD8/CACTIN/TMEM101/ZMYND11/TRIM39/TSPAN6/FLNA/TRAF6/CARD9/PRKCE/DDX21/DDX1/TRIM38/MUL1/ATP2C1/TRIM13/CCDC22/CASP8/CTNNB1/UBE2I",41
"GO:0051568","GO:0051568","histone H3-K4 methylation","7/1840","20/18870",0.00204803180128647,0.0280580356776247,0.0246447369772265,"HCFC1/MCRS1/KMT2B/SETD1A/WDR5/KANSL2/NELFE",7
"GO:0061620","GO:0061620","glycolytic process through glucose-6-phosphate","7/1840","20/18870",0.00204803180128647,0.0280580356776247,0.0246447369772265,"PKM/ENO1/HK2/TPI1/ADPGK/PGK1/PFKL",7
"GO:0090201","GO:0090201","negative regulation of release of cytochrome c from mitochondria","7/1840","20/18870",0.00204803180128647,0.0280580356776247,0.0246447369772265,"GHITM/LMNA/PSMD10/AKT1/PRELID1/OPA1/PPIF",7
"GO:0044839","GO:0044839","cell cycle G2/M phase transition","27/1840","155/18870",0.00209400530095752,0.0285284772240427,0.0250579486613173,"ATF5/CCNB1/AURKA/PLK1/BABAM1/FOXM1/CDC25B/CCNA2/MACROH2A1/RCC2/CCNQ/NBN/CCNB2/UBE2A/KHDRBS1/DBF4B/CCNG1/KIF14/AVEN/KDM8/USP47/TRIM39/CENPF/NDC80/CHMP4C/ZNF830/MIIP",27
"GO:0045786","GO:0045786","negative regulation of cell cycle","58/1840","407/18870",0.00209438598339296,0.0285284772240427,0.0250579486613173,"ATF5/CCNB1/CDC20/CDCA8/PLK1/BUB1/TERF1/BABAM1/PRMT2/MACROH2A1/DTX3L/MAD1L1/CUL4A/GTSE1/NR2F2/EIF2AK4/NBN/PML/PARP9/PRPF19/CCNG1/AURKAIP1/AVEN/INCENP/DYNC1LI1/METTL13/FANCD2/IK/NEK2/BIRC5/CCNF/USP47/ACVR1/TPRA1/CCAR2/TRIM39/TP53I13/ZW10/ESPL1/CENPF/SUV39H1/ZFP36L2/NDC80/BUB3/ANGEL2/SPC25/CHMP4C/NUBP1/TELO2/NACC2/IPO5/ZNF830/CTDSP1/FBXO7/MIIP/CTNNB1/NEK11/GEN1",58
"GO:0060337","GO:0060337","type I interferon-mediated signaling pathway","17/1840","82/18870",0.00209760745834603,0.0285284772240427,0.0250579486613173,"OAS2/OAS1/IFIH1/MAVS/MYD88/IRAK1/CNOT7/IRF7/CACTIN/TRIM41/TTLL12/OAS3/ADAR/METTL3/MUL1/EIF4E2/YTHDF3",17
"GO:0006096","GO:0006096","glycolytic process","18/1840","89/18870",0.00210835598954463,0.0285364713090896,0.0250649702549035,"PKM/ALDOA/EIF6/LDHA/ENO1/HK2/GAPDH/MTOR/RPTOR/TPI1/ADPGK/PGK1/SLC4A4/PGM1/PPP2CA/DDIT4/PFKL/GPI",18
"GO:0034620","GO:0034620","cellular response to unfolded protein","18/1840","89/18870",0.00210835598954463,0.0285364713090896,0.0250649702549035,"VCP/HSPD1/BAG3/HSPB8/ATF6B/TMEM33/DERL1/HERPUD2/PIK3R1/QRICH1/CREB3/PPP1R15A/DDRGK1/ATF6/DERL2/VAPB/COPS5/HSPA1A",18
"GO:0051302","GO:0051302","regulation of cell division","31/1840","186/18870",0.00212643366947094,0.0287119661572554,0.0252191159129815,"AURKA/CDCA8/KIF20A/PLK1/CDC25B/CHMP3/KLHL21/CIB1/KIF23/KIF18B/ASPM/KIF14/SH3GLB1/RACGAP1/INCENP/YBX1/BIRC5/CIT/POLDIP2/ZFYVE26/VEGFB/PRKCE/BTC/RAB11FIP3/WDR5/CHMP4C/CETN2/VEGFC/PKP4/TADA2A/ENTR1",31
"GO:1902275","GO:1902275","regulation of chromatin organization","12/1840","49/18870",0.00214361687702814,0.0288745707392496,0.0253619394235287,"HCFC1/MCRS1/TLK1/MSL3/DYRK1A/TRIM28/TLK2/MKI67/SETD1A/SSRP1/WDR5/KANSL2",12
"GO:0009048","GO:0009048","dosage compensation by inactivation of X chromosome","9/1840","31/18870",0.00216011904688521,0.0290272456611345,0.0254960412308007,"HCFC1/MCRS1/EXOSC10/MSL3/EIF1/METTL3/WDR5/RBM15/KANSL2",9
"GO:0006090","GO:0006090","pyruvate metabolic process","22/1840","118/18870",0.00218121969007112,0.029240837706753,0.0256836495097685,"PKM/ALDOA/EIF6/LDHA/PDHX/MPC2/ENO1/HK2/GAPDH/MTOR/RPTOR/TPI1/ADPGK/PGK1/SLC4A4/PGM1/PPP2CA/HOGA1/DDIT4/PFKL/FAHD1/GPI",22
"GO:0007031","GO:0007031","peroxisome organization","10/1840","37/18870",0.00225244603071604,0.0301237841774572,0.0264591843257295,"PEX10/MAVS/FIS1/PEX19/PEX3/HACL1/PEX16/PEX5/PEX14/PEX26",10
"GO:0007249","GO:0007249","canonical NF-kappaB signal transduction","45/1840","300/18870",0.00235087087401236,0.0313654197133668,0.0275497731878883,"TNFRSF1A/CD40/LAMTOR5/RBX1/CUL1/MAVS/PPM1B/GAPDH/MYD88/CFLAR/IRAK1/SIRPA/RIPK1/S100A13/LTBR/FAIM/RHOC/TRIM21/CANT1/CXXC5/TRIM8/SHISA5/AJUBA/AKT1/CARD8/CACTIN/TMEM101/ZMYND11/TRIM39/TSPAN6/FLNA/TRAF6/CARD9/PRKCE/DDRGK1/DDX21/DDX1/TRIM38/MUL1/ATP2C1/TRIM13/CCDC22/CASP8/CTNNB1/UBE2I",45
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","54/1840","376/18870",0.00246785750892985,0.0328482360845,0.0288522029043508,"CAV1/PRKAR1B/PLK1/MACROH2A1/PPP2R1A/DUSP3/PRKAR1A/PRNP/PARP14/WWTR1/SIRPA/NR2F2/GNAQ/AKT1S1/TESK1/PWP1/CIB1/CHMP6/YWHAB/CORO1C/MIDN/MVP/DNAJA1/SMPD1/PBK/VPS25/PPIA/PTPN13/CRY2/FIS1/EIF4G1/TARBP2/IRS2/PPP2CA/ENG/AKT1/PRDX3/PTPA/CACTIN/DGKQ/PPP1R15A/WARS1/ADAR/TRIM27/PPP1R8/CEP43/IPO5/UCHL1/CTDSP1/LRRK2/SPRY2/HIPK3/APOC1/SH3BP5L",54
"GO:0031468","GO:0031468","nuclear membrane reassembly","8/1840","26/18870",0.00252388262378936,0.033514535928664,0.0294374464544003,"BANF1/CHMP3/NSFL1C/CHMP6/REEP4/CHMP4B/CHMP4C/UBE2I",8
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","59/1840","419/18870",0.00254094003235509,0.0336614626456098,0.0295664993337843,"VCP/HCFC1/FLII/PFN1/PSMC6/TERF1/MET/MAVS/MSN/HMGB1/MYD88/PSRC1/ARHGEF5/MTOR/RALB/BAIAP2/HSP90AA1/RHOC/MAPRE1/KIF14/WASHC2C/DYRK1A/HJURP/SH3GLB1/TOGARAM1/EIF4G1/RASA1/SAR1B/PPP2CA/AJUBA/NCKAP1/GNL3L/VPS33A/CARD8/HSPA8/TFIP11/NCLN/FERMT1/KANK1/NRG1/PRKCE/ARPC5/WARS1/STMN1/TGFBRAP1/MMP3/ARFGEF1/GBA2/CAPZA1/VPS35/PFN2/CRBN/PEX5/ARPC3/ADD1/VASP/FER/HSPA1A/TMSB10",59
"GO:0061572","GO:0061572","actin filament bundle organization","28/1840","165/18870",0.00259991877393234,0.0343617500074776,0.0301815957731787,"RAPGEF3/PFN1/NRP1/MET/LIMD2/ZYX/CORO1B/ARHGEF5/MTOR/TESK1/BAIAP2/ITGB5/RHOC/SORBS3/SYNPO/TGFBR1/PLS3/PIK3R1/FLNA/PXN/EZR/STMN1/FHOD1/PFN2/ACTG1/ADD1/SHANK1/ACTN1",28
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","54/1840","377/18870",0.00261428545461304,0.034470519714933,0.030277133495852,"CAV1/PRKAR1B/PLK1/MACROH2A1/PPP2R1A/DUSP3/PRKAR1A/PRNP/PARP14/WWTR1/SIRPA/NR2F2/GNAQ/AKT1S1/TESK1/PWP1/CIB1/CHMP6/YWHAB/CORO1C/MIDN/MVP/DNAJA1/SMPD1/PBK/VPS25/PPIA/PTPN13/CRY2/FIS1/EIF4G1/TARBP2/IRS2/PPP2CA/ENG/AKT1/PRDX3/PTPA/CACTIN/DGKQ/PPP1R15A/WARS1/ADAR/TRIM27/PPP1R8/CEP43/IPO5/UCHL1/CTDSP1/LRRK2/SPRY2/HIPK3/APOC1/SH3BP5L",54
"GO:1901992","GO:1901992","positive regulation of mitotic cell cycle phase transition","19/1840","98/18870",0.00267846633490678,0.0352340641760453,0.0309477917212081,"CCNB1/CDC20/MEPCE/CDC25B/UBE2C/RCC2/ANAPC7/CUL4A/RPTOR/DLGAP5/ADAMTS1/DBF4B/EIF4G1/AKT1/ESPL1/MBLAC1/CDK10/PHB2/PLRG1",19
"GO:0044786","GO:0044786","cell cycle DNA replication","11/1840","44/18870",0.00272039825206569,0.0355974569266151,0.0312669772429645,"TERF1/UPF1/DBF4/DBF4B/ZPR1/RTF2/RTEL1/WRN/WIZ/INO80/ZNF830",11
"GO:0071763","GO:0071763","nuclear membrane organization","11/1840","44/18870",0.00272039825206569,0.0355974569266151,0.0312669772429645,"PLK1/TMEM43/BANF1/CHMP3/NSFL1C/CHMP6/REEP4/CHMP4B/CHMP4C/UBE2I/NEMP1",11
"GO:0045824","GO:0045824","negative regulation of innate immune response","18/1840","91/18870",0.00272510352117581,0.0355974569266151,0.0312669772429645,"NMI/BANF1/OAS1/YWHAZ/PARP14/CNOT7/TRIM21/GFER/AKT1/IFI16/CACTIN/TTLL12/OAS3/ADAR/METTL3/MUL1/EIF4E2/YTHDF3",18
"GO:0048026","GO:0048026","positive regulation of mRNA splicing, via spliceosome","9/1840","32/18870",0.00274904432415948,0.0358268723174102,0.0314684839353657,"RBM3/WDR77/NCL/PRPF19/SF3B4/PRDX6/PRMT5/HSPA8/CIRBP",9
"GO:0019081","GO:0019081","viral translation","7/1840","21/18870",0.0028161974370399,0.0364602748057734,0.0320248321382757,"PAIP1/EIF2AK4/PTBP1/EIF3F/CSDE1/EIF3G/EIF3B",7
"GO:0032986","GO:0032986","protein-DNA complex disassembly","7/1840","21/18870",0.0028161974370399,0.0364602748057734,0.0320248321382757,"SMARCD1/GRWD1/ARID1A/ARID2/SET/SMARCB1/SSRP1",7
"GO:0016073","GO:0016073","snRNA metabolic process","13/1840","57/18870",0.00282361038641827,0.0364602748057734,0.0320248321382757,"MEPCE/EXOSC10/INTS10/NHP2/TOE1/INTS2/MTREX/EXOSC3/SNAPC2/DKC1/INTS14/LARP7/RPAP2",13
"GO:0051293","GO:0051293","establishment of spindle localization","13/1840","57/18870",0.00282361038641827,0.0364602748057734,0.0320248321382757,"PLK1/SPAG5/KAT5/KPNB1/NSFL1C/CFL1/MAPRE1/SAPCD2/ZW10/ESPL1/NDC80/SPRY2/CENPA",13
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle","23/1840","128/18870",0.00287577476950526,0.0370486855053005,0.0325416618654542,"CCNB1/AURKA/CDC20/MEPCE/SPHK1/CDC25B/UBE2C/DUSP3/RCC2/ANAPC7/CUL4A/RPTOR/DLGAP5/ADAMTS1/DBF4B/EIF4G1/AKT1/POLDIP2/ESPL1/MBLAC1/CDK10/PHB2/PLRG1",23
"GO:0001732","GO:0001732","formation of cytoplasmic translation initiation complex","6/1840","16/18870",0.00288503715961939,0.0370829604704396,0.0325717672338578,"EIF5/EIF3F/EIF3G/EIF3I/EIF3J/EIF3B",6
"GO:0000018","GO:0000018","regulation of DNA recombination","24/1840","136/18870",0.00301698242548874,0.0386903887761878,0.0339836496713909,"BRD8/CLCF1/CD40/ALYREF/KAT5/KPNA2/FUS/STAT6/EPC2/ARID2/IL27RA/EXOSC3/ZCWPW1/ACTB/RTEL1/EPC1/PIAS4/RUVBL2/POLQ/RUVBL1/DMAP1/PARP3/SMARCAD1/PPP4R2",24
"GO:0002200","GO:0002200","somatic diversification of immune receptors","16/1840","78/18870",0.00313031716894598,0.0400523725238486,0.0351799462195176,"CLCF1/CD40/HMGB1/HMGB2/HSPD1/STAT6/NBN/CYREN/MCM3AP/IL27RA/EXOSC3/NHEJ1/DCAF1/POLQ/ADAR/PARP3",16
"GO:0034599","GO:0034599","cellular response to oxidative stress","39/1840","255/18870",0.00313821149974451,0.0400621227137839,0.0351885102854127,"SPHK1/PEX10/AIFM2/MAPKAP1/MET/BRF2/SOD1/SIRPA/RIPK1/ARL6IP5/STAT6/KEAP1/CYP1B1/ADPRS/MAPK7/PPIA/PNPT1/MGST1/STX4/MPV17L2/FANCD2/AKT1/PRDX3/MAP2K4/PXN/MMP3/AXL/TXN/GPX8/PPIF/PEX5/MAPK13/PEX14/ATP2A2/VRK2/LRRK2/FER/HSPA1A/MSRA",39
"GO:2000045","GO:2000045","regulation of G1/S transition of mitotic cell cycle","30/1840","183/18870",0.00320134976283564,0.0407754685211969,0.0358150765924589,"MEPCE/PRMT2/SMARCD1/CUL4A/GTSE1/RPTOR/PML/ARID1A/ARID2/ADAMTS1/KIF14/PSME2/EIF4G1/PPP2CA/SMARCB1/ACTB/AKT1/ACVR1/ID2/MBLAC1/PBRM1/CDK10/INO80/PLRG1/NACC2/CTDSP1/BCL7B/FBXO7/DPF2/ARID1B",30
"GO:0033119","GO:0033119","negative regulation of RNA splicing","8/1840","27/18870",0.00328416571746393,0.0415137023083246,0.0364635032221953,"HNRNPA2B1/RBM42/PTBP1/U2AF2/RPS26/DYRK1A/SRSF6/SFSWAP",8
"GO:0036010","GO:0036010","protein localization to endosome","8/1840","27/18870",0.00328416571746393,0.0415137023083246,0.0364635032221953,"NRP1/DTX3L/WASHC2A/MSN/WASHC2C/MICALL1/EZR/VPS35",8
"GO:1904357","GO:1904357","negative regulation of telomere maintenance via telomere lengthening","8/1840","27/18870",0.00328416571746393,0.0415137023083246,0.0364635032221953,"TERF1/HNRNPA1/PIF1/NAT10/EXOSC10/HNRNPC/GNL3L/TEN1",8
"GO:0032480","GO:0032480","negative regulation of type I interferon production","11/1840","45/18870",0.00328887262367891,0.0415137023083246,0.0364635032221953,"NMI/BANF1/DDX56/RBX1/PPM1B/NPLOC4/SIRPA/CACTIN/UFD1/TRIM27/TRAIP",11
"GO:0042306","GO:0042306","regulation of protein import into nucleus","13/1840","58/18870",0.00332074861851956,0.0418220739691129,0.0367343610455538,"RAN/MDFIC/MAVS/HSP90AA1/BAG3/ZPR1/TRIM28/RBM22/FERMT1/PIK3R1/FLNA/DMAP1/IPO5",13
"GO:0009199","GO:0009199","ribonucleoside triphosphate metabolic process","28/1840","168/18870",0.00338893292204314,0.0425853159353833,0.0374047535749822,"VCP/RAN/ALDOA/ENO1/NDUFA9/NT5E/NDUFB8/ATP5PB/ATP5MF/NME2/NDUFS3/NME1/FIS1/ATP6V1B2/NDUFA10/HSPA8/SDHC/OPA1/NDUFB4/ATP5MG/NDUFS6/STOML2/NMNAT1/LRRK2/ATP5F1E/HSPA1A/ATP5MC1/SLC25A13",28
"GO:0032435","GO:0032435","negative regulation of proteasomal ubiquitin-dependent protein catabolic process","10/1840","39/18870",0.00343453764486164,0.0430620489981872,0.0378234914038217,"HSP90AB1/HFE/PBK/TLK2/USP14/CCAR2/TRIM39/DDRGK1/TAF9/PHF20L1",10
"GO:0032481","GO:0032481","positive regulation of type I interferon production","15/1840","72/18870",0.00355759682498764,0.0445056155143777,0.0390914460642764,"OAS2/OAS1/IFIH1/MAVS/GAPDH/MYD88/IRAK1/HMGB2/HSPD1/HSP90AA1/PQBP1/IRF7/ZCCHC3/TRAF6/OAS3",15
"GO:1901799","GO:1901799","negative regulation of proteasomal protein catabolic process","12/1840","52/18870",0.00364778978956446,0.0455325227732968,0.0399934286402073,"HSP90AB1/HFE/PBK/TLK2/USP14/PSMF1/CCAR2/TRIM39/DDRGK1/TAF9/PSME3IP1/PHF20L1",12
"GO:0007034","GO:0007034","vacuolar transport","28/1840","169/18870",0.00369335942321036,0.0459991128163472,0.040403257361622,"VCP/ARSB/MON1B/DTX3L/VPS52/CHMP3/LEPROT/HGS/CHMP6/UBXN6/VPS25/RBSN/VTI1B/NCOA4/VPS33A/HSPA8/AP3M1/AP1G2/CHMP4B/TGFBRAP1/VPS35/PTPN23/SMURF1/CHMP4C/RILP/LRRK2/NAGPA/HSPA1A",28
"GO:0002753","GO:0002753","cytosolic pattern recognition receptor signaling pathway","25/1840","146/18870",0.00378525936024671,0.0466487821851374,0.0409738935565415,"CAV1/PHB1/OAS1/IFIH1/RSAD2/MAVS/HMGB1/NPLOC4/MYD88/IRAK1/TARBP2/PPP2CA/IRF7/CARD8/HSPA8/ZCCHC3/TSPAN6/TRAF6/UFD1/OAS3/PHB2/UBQLN1/IPO5/NLRP3/HSPA1A",25
"GO:0051053","GO:0051053","negative regulation of DNA metabolic process","25/1840","146/18870",0.00378525936024671,0.0466487821851374,0.0409738935565415,"TERF1/HNRNPA1/HMGA2/S100A11/PIF1/KAT5/OTUB1/NAT10/EXOSC10/NBN/HNRNPC/CYREN/NIBAN2/DNAJC2/TRIM28/XRCC5/RTEL1/GNL3L/TFIP11/POLQ/SUB1/TEN1/NMNAT1/PARP3/OGG1",25
"GO:0015919","GO:0015919","peroxisomal membrane transport","7/1840","22/18870",0.00378704729863319,0.0466487821851374,0.0409738935565415,"PEX10/PEX19/PEX3/PEX16/PEX5/PEX14/PEX26",7
"GO:0048025","GO:0048025","negative regulation of mRNA splicing, via spliceosome","7/1840","22/18870",0.00378704729863319,0.0466487821851374,0.0409738935565415,"HNRNPA2B1/RBM42/PTBP1/U2AF2/DYRK1A/SRSF6/SFSWAP",7
"GO:1901673","GO:1901673","regulation of mitotic spindle assembly","7/1840","22/18870",0.00378704729863319,0.0466487821851374,0.0409738935565415,"PLK1/CHMP3/CHMP6/CHMP4B/CEP97/CHMP4C/HSPA1A",7
"GO:0032886","GO:0032886","regulation of microtubule-based process","39/1840","258/18870",0.00385361483266229,0.0472694089846553,0.0415190202507575,"ATF5/AURKA/PLK1/SPAG5/MET/PSRC1/RAE1/NAT10/CHMP3/MEMO1/WDR62/CIB1/CHMP6/PHLDB1/DIAPH1/MAPRE1/DYRK1A/TPX2/TOGARAM1/PDCD6IP/CCNF/TACC3/BORA/EFNA5/CHMP4B/ATXN7/MACF1/STMN1/CEP97/GBA2/CHMP4C/NUBP1/PATJ/CYB5D1/TTC21B/HSPA1A/PARP3/ERBB2/GEN1",39
"GO:0016479","GO:0016479","negative regulation of transcription by RNA polymerase I","5/1840","12/18870",0.00386267735872473,0.0472694089846553,0.0415190202507575,"MACROH2A1/CREBBP/FLNA/MAF1/DDX21",5
"GO:0071712","GO:0071712","ER-associated misfolded protein catabolic process","5/1840","12/18870",0.00386267735872473,0.0472694089846553,0.0415190202507575,"VCP/NGLY1/AUP1/DERL1/UFD1",5
"GO:1901976","GO:1901976","regulation of cell cycle checkpoint","11/1840","46/18870",0.00394875586237704,0.0482177427803736,0.0423519879335497,"CCNB1/CDCA8/MAD1L1/CUL4A/INCENP/DYNC1LI1/BIRC5/CCAR2/NDC80/TELO2/GEN1",11
"GO:0006415","GO:0006415","translational termination","6/1840","17/18870",0.00409455560272281,0.0497816424686018,0.0437256370698606,"EIF5A/UPF1/EIF5A2/JMJD4/MRPL58/ABCE1",6
"GO:0032510","GO:0032510","endosome to lysosome transport via multivesicular body sorting pathway","6/1840","17/18870",0.00409455560272281,0.0497816424686018,0.0437256370698606,"VCP/CHMP3/CHMP6/UBXN6/CHMP4B/CHMP4C",6
